CRISNO	YEAR	CRISNAME	STATEA	NAMEA	ACTNUMA	STATEB	NAMEB	ACTNUMB	ONESIDE	COWMEMA	COWMEMB	GWMEMA	GWMEMB	IWCA	IWCB	YRTRIGA	MOTRIGA	DATRIGA	YRTERMA	MOTERMA	DATERMA	YRTRIGB	MOTRIGB	DATRIGB	YRTERMB	MOTERMB	DATERMB	TRGYRDY	TRGMODY	TRGDADY	TRMYRDY	TRMMODY	TRMDADY	DURDAYS	DURYEAR	ONGOING	CRDYNUM
237	1970	INVASION OF CAMBODIA    	816	VTN  	546	840	PHI  	9999	2	0	0	0	0	10	-99	1970	3	13	1970	6	30	-99	-99	-99	-99	-99	-99	1970	3	13	1970	6	30	109	1	0	551
237	1970	INVASION OF CAMBODIA    	816	VTN  	546	900	AUS  	9999	2	0	0	0	0	10	-99	1970	3	13	1970	6	30	-99	-99	-99	-99	-99	-99	1970	3	13	1970	6	30	109	1	0	552
238	1970	BLACK SEPTEMBER         	2	USA  	551	652	SYR  	550	0	0	0	0	0	1	1	1970	9	15	1970	9	29	1970	9	15	1970	9	29	1970	9	15	1970	9	29	14	1	0	553
238	1970	BLACK SEPTEMBER         	652	SYR  	550	663	JOR  	553	0	0	0	0	0	1	1	1970	9	15	1970	9	29	1970	9	19	1970	9	29	1970	9	19	1970	9	29	10	1	0	554
238	1970	BLACK SEPTEMBER         	652	SYR  	550	666	ISR  	552	0	0	0	0	0	1	1	1970	9	15	1970	9	29	1970	9	19	1970	9	29	1970	9	19	1970	9	29	10	1	0	555
239	1970	CIENFUEGOS SUB BASE     	2	USA  	554	365	USR  	9999	2	0	0	0	0	1	-99	1970	9	16	1970	10	23	-99	-99	-99	-99	-99	-99	1970	9	16	1970	10	23	37	1	0	556
241	1971	INVASION OF LAOS II     	2	USA  	9999	812	LAO  	556	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	1971	2	8	1971	3	25	45	1	0	557
241	1971	INVASION OF LAOS II     	2	USA  	9999	816	VTN  	557	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	1971	2	8	1971	3	25	45	1	0	558
241	1971	INVASION OF LAOS II     	732	KOS  	9999	816	VTN  	557	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	1971	2	8	1971	3	25	45	1	0	559
241	1971	INVASION OF LAOS II     	800	THI  	9999	816	VTN  	557	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	1971	2	8	1971	3	25	45	1	0	560
241	1971	INVASION OF LAOS II     	812	LAO  	556	817	VTS  	9999	2	0	0	0	0	4	-99	1971	2	8	1971	3	25	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	45	1	0	561
241	1971	INVASION OF LAOS II     	816	VTN  	557	817	VTS  	9999	2	0	0	0	0	7	-99	1971	2	8	1971	3	25	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	45	1	0	562
241	1971	INVASION OF LAOS II     	816	VTN  	557	840	PHI  	9999	2	0	0	0	0	7	-99	1971	2	8	1971	3	25	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	45	1	0	563
241	1971	INVASION OF LAOS II     	816	VTN  	557	900	AUS  	9999	2	0	0	0	0	7	-99	1971	2	8	1971	3	25	-99	-99	-99	-99	-99	-99	1971	2	8	1971	3	25	45	1	0	564
242	1971	BANGLADESH              	750	IND  	560	770	PAK  	561	0	0	0	0	0	1	2	1971	10	12	1971	12	17	1971	11	21	1971	12	17	1971	11	21	1971	12	17	26	1	0	565
243	1971	CHAD/LIBYA I            	483	CHA  	563	620	IBY  	562	0	0	0	0	0	1	1	1971	8	27	1971	8	28	1971	5	24	1972	4	17	1971	8	27	1971	8	28	1	1	0	566
244	1971	CAPRIVI STRIP           	551	ZAM  	564	560	SAF  	9999	2	0	0	0	0	1	-99	1971	10	5	1971	10	12	-99	-99	-99	-99	-99	-99	1971	10	5	1971	10	12	7	1	0	567
245	1971	TANZANIA/UGANDA I       	500	UGA  	566	510	TAZ  	565	0	0	0	0	0	1	1	1971	10	24	1971	11	25	1971	10	20	1971	11	25	1971	10	24	1971	11	25	32	1	0	568
246	1972	VIETNAM-PORTS MINING    	2	USA  	568	816	VTN  	569	0	0	0	0	0	7	6	1972	3	30	1972	7	19	1972	5	8	1972	7	19	1972	5	8	1972	7	19	72	1	0	569
246	1972	VIETNAM-PORTS MINING    	732	KOS  	9999	816	VTN  	569	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1972	5	8	1972	7	19	1972	5	8	1972	7	19	72	1	0	570
246	1972	VIETNAM-PORTS MINING    	800	THI  	9999	816	VTN  	569	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1972	5	8	1972	7	19	1972	5	8	1972	7	19	72	1	0	571
246	1972	VIETNAM-PORTS MINING    	816	VTN  	569	817	VTS  	567	0	0	0	0	0	6	7	1972	5	8	1972	7	19	1972	3	30	1972	7	19	1972	5	8	1972	7	19	72	1	0	572
246	1972	VIETNAM-PORTS MINING    	816	VTN  	569	840	PHI  	9999	2	0	0	0	0	6	-99	1972	5	8	1972	7	19	-99	-99	-99	-99	-99	-99	1972	5	8	1972	7	19	72	1	0	573
246	1972	VIETNAM-PORTS MINING    	816	VTN  	569	900	AUS  	9999	2	0	0	0	0	6	-99	1972	5	8	1972	7	19	-99	-99	-99	-99	-99	-99	1972	5	8	1972	7	19	72	1	0	574
247	1972	TANZANIA/UGANDA II      	500	UGA  	570	510	TAZ  	571	0	0	0	0	0	1	1	1972	9	17	1972	10	5	1972	9	18	1972	10	5	1972	9	18	1972	10	5	17	1	0	575
248	1972	NORTH/SOUTH YEMEN I     	678	NYE  	572	680	SYE  	573	0	0	0	0	0	1	1	1972	9	26	1972	11	28	1972	9	26	1972	11	28	1972	9	26	1972	11	28	63	1	0	576
249	1972	CHRISTMAS BOMBING       	2	USA  	575	816	VTN  	576	0	0	0	0	0	10	7	1972	12	4	1973	1	27	1972	12	17	1973	1	27	1972	12	17	1973	1	27	41	2	0	577
249	1973	CHRISTMAS BOMBING       	2	USA  	575	816	VTN  	576	0	0	0	0	0	10	7	1972	12	4	1973	1	27	1972	12	17	1973	1	27	1972	12	17	1973	1	27	41	2	1	577
249	1972	CHRISTMAS BOMBING       	732	KOS  	9999	816	VTN  	576	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1972	12	17	1973	1	27	1972	12	17	1973	1	27	41	2	0	578
249	1973	CHRISTMAS BOMBING       	732	KOS  	9999	816	VTN  	576	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1972	12	17	1973	1	27	1972	12	17	1973	1	27	41	2	1	578
249	1972	CHRISTMAS BOMBING       	800	THI  	9999	816	VTN  	576	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1972	12	17	1973	1	27	1972	12	17	1973	1	27	41	2	0	579
249	1973	CHRISTMAS BOMBING       	800	THI  	9999	816	VTN  	576	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1972	12	17	1973	1	27	1972	12	17	1973	1	27	41	2	1	579
249	1972	CHRISTMAS BOMBING       	816	VTN  	576	817	VTS  	574	0	0	0	0	0	7	5	1972	12	17	1973	1	27	1972	10	23	1973	1	27	1972	12	17	1973	1	27	41	2	0	580
249	1973	CHRISTMAS BOMBING       	816	VTN  	576	817	VTS  	574	0	0	0	0	0	7	5	1972	12	17	1973	1	27	1972	10	23	1973	1	27	1972	12	17	1973	1	27	41	2	1	580
249	1972	CHRISTMAS BOMBING       	816	VTN  	576	840	PHI  	9999	2	0	0	0	0	7	-99	1972	12	17	1973	1	27	-99	-99	-99	-99	-99	-99	1972	12	17	1973	1	27	41	2	0	581
249	1973	CHRISTMAS BOMBING       	816	VTN  	576	840	PHI  	9999	2	0	0	0	0	7	-99	1972	12	17	1973	1	27	-99	-99	-99	-99	-99	-99	1972	12	17	1973	1	27	41	2	1	581
250	1973	ZAMBIA RAID             	551	ZAM  	577	552	RHO  	9999	2	0	0	0	0	1	-99	1973	1	19	1973	2	3	-99	-99	-99	-99	-99	-99	1973	1	19	1973	2	3	15	1	0	582
251	1973	LIBYAN PLANE            	620	IBY  	9999	666	ISR  	578	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	2	21	1973	2	21	1973	2	21	1973	2	21	0	1	0	583
252	1973	IRAQ INVASION/KUWAIT    	645	IRQ  	9999	690	KUW  	579	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	3	20	1973	6	8	1973	3	20	1973	6	8	80	1	0	584
253	1973	ISRAEL MOBILIZATION     	651	EGY  	9999	666	ISR  	580	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	4	10	1973	6	30	1973	4	10	1973	6	30	81	1	0	585
254	1973	COD WAR I               	200	UNK  	581	365	USR  	9999	2	0	0	0	0	1	-99	1973	5	14	1973	11	13	-99	-99	-99	-99	-99	-99	1973	5	14	1973	11	13	183	1	0	586
254	1973	COD WAR I               	200	UNK  	581	395	ICE  	582	0	0	0	0	0	1	1	1973	5	14	1973	11	13	1973	5	19	1973	11	13	1973	5	19	1973	11	13	178	1	0	587
255	1973	OCT. YOM KIPPUR WAR     	2	USA  	586	365	USR  	588	0	0	0	0	0	1	1	1973	10	12	1974	5	31	1973	10	22	1974	5	31	1973	10	22	1974	5	31	221	2	0	588
255	1974	OCT. YOM KIPPUR WAR     	2	USA  	586	365	USR  	588	0	0	0	0	0	1	1	1973	10	12	1974	5	31	1973	10	22	1974	5	31	1973	10	22	1974	5	31	221	2	1	588
255	1973	OCT. YOM KIPPUR WAR     	2	USA  	586	651	EGY  	587	0	0	0	0	0	1	8	1973	10	12	1974	5	31	1973	10	18	1974	1	18	1973	10	18	1974	1	18	92	2	0	589
255	1974	OCT. YOM KIPPUR WAR     	2	USA  	586	651	EGY  	587	0	0	0	0	0	1	8	1973	10	12	1974	5	31	1973	10	18	1974	1	18	1973	10	18	1974	1	18	92	2	1	589
255	1973	OCT. YOM KIPPUR WAR     	2	USA  	586	652	SYR  	585	0	0	0	0	0	1	8	1973	10	12	1974	5	31	1973	10	10	1974	5	31	1973	10	12	1974	5	31	231	2	0	590
255	1974	OCT. YOM KIPPUR WAR     	2	USA  	586	652	SYR  	585	0	0	0	0	0	1	8	1973	10	12	1974	5	31	1973	10	10	1974	5	31	1973	10	12	1974	5	31	231	2	1	590
255	1973	OCT. YOM KIPPUR WAR     	365	USR  	588	666	ISR  	583	0	0	0	0	0	1	1	1973	10	22	1974	5	31	1973	10	5	1974	5	31	1973	10	22	1974	5	31	221	2	0	591
255	1974	OCT. YOM KIPPUR WAR     	365	USR  	588	666	ISR  	583	0	0	0	0	0	1	1	1973	10	22	1974	5	31	1973	10	5	1974	5	31	1973	10	22	1974	5	31	221	2	1	591
255	1973	OCT. YOM KIPPUR WAR     	645	IRQ  	9999	666	ISR  	583	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	10	5	1974	5	31	1973	10	5	1974	5	31	238	2	0	592
255	1974	OCT. YOM KIPPUR WAR     	645	IRQ  	9999	666	ISR  	583	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	10	5	1974	5	31	1973	10	5	1974	5	31	238	2	1	592
255	1973	OCT. YOM KIPPUR WAR     	651	EGY  	587	666	ISR  	583	0	0	0	0	0	8	1	1973	10	18	1974	1	18	1973	10	5	1974	5	31	1973	10	18	1974	1	18	92	2	0	593
255	1974	OCT. YOM KIPPUR WAR     	651	EGY  	587	666	ISR  	583	0	0	0	0	0	8	1	1973	10	18	1974	1	18	1973	10	5	1974	5	31	1973	10	18	1974	1	18	92	2	1	593
255	1973	OCT. YOM KIPPUR WAR     	652	SYR  	585	666	ISR  	583	0	0	0	0	0	8	1	1973	10	10	1974	5	31	1973	10	5	1974	5	31	1973	10	10	1974	5	31	233	2	0	594
255	1974	OCT. YOM KIPPUR WAR     	652	SYR  	585	666	ISR  	583	0	0	0	0	0	8	1	1973	10	10	1974	5	31	1973	10	5	1974	5	31	1973	10	10	1974	5	31	233	2	1	594
255	1973	OCT. YOM KIPPUR WAR     	663	JOR  	9999	666	ISR  	583	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	10	5	1974	5	31	1973	10	5	1974	5	31	238	2	0	595
255	1974	OCT. YOM KIPPUR WAR     	663	JOR  	9999	666	ISR  	583	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	10	5	1974	5	31	1973	10	5	1974	5	31	238	2	1	595
256	1973	OMAN/SOUTH YEMEN        	680	SYE  	9999	698	MUS  	589	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	11	18	1976	3	11	1973	11	18	1976	3	11	844	4	0	596
256	1974	OMAN/SOUTH YEMEN        	680	SYE  	9999	698	MUS  	589	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	11	18	1976	3	11	1973	11	18	1976	3	11	844	4	1	596
256	1975	OMAN/SOUTH YEMEN        	680	SYE  	9999	698	MUS  	589	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	11	18	1976	3	11	1973	11	18	1976	3	11	844	4	1	596
256	1976	OMAN/SOUTH YEMEN        	680	SYE  	9999	698	MUS  	589	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1973	11	18	1976	3	11	1973	11	18	1976	3	11	844	4	1	596
257	1974	CYPRUS III              	350	GRC  	592	640	TUR  	591	0	0	0	0	0	1	1	1974	7	20	1975	2	24	1974	7	15	1975	2	24	1974	7	20	1975	2	24	219	2	0	597
257	1975	CYPRUS III              	350	GRC  	592	640	TUR  	591	0	0	0	0	0	1	1	1974	7	20	1975	2	24	1974	7	15	1975	2	24	1974	7	20	1975	2	24	219	2	1	597
257	1974	CYPRUS III              	352	CYP  	590	640	TUR  	591	0	0	0	0	0	1	1	1974	7	15	1975	2	24	1974	7	15	1975	2	24	1974	7	15	1975	2	24	224	2	0	598
257	1975	CYPRUS III              	352	CYP  	590	640	TUR  	591	0	0	0	0	0	1	1	1974	7	15	1975	2	24	1974	7	15	1975	2	24	1974	7	15	1975	2	24	224	2	1	598
258	1974	FINAL N. VIET. OFFEN.   	816	VTN  	9999	817	VTS  	593	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1974	12	14	1975	4	30	1974	12	14	1975	4	30	137	2	0	599
258	1975	FINAL N. VIET. OFFEN.   	816	VTN  	9999	817	VTS  	593	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1974	12	14	1975	4	30	1974	12	14	1975	4	30	137	2	1	599
258	1975	FINAL N. VIET. OFFEN.   	811	CAM  	594	816	VTN  	9999	2	0	0	0	0	7	-99	1975	1	1	1975	4	17	-99	-99	-99	-99	-99	-99	1975	1	1	1975	4	17	106	1	0	600
259	1975	MAYAGUEZ                	2	USA  	595	811	CAM  	596	0	0	0	0	0	1	1	1975	5	12	1975	5	14	1975	5	13	1975	5	15	1975	5	13	1975	5	14	1	1	0	601
260	1975	WAR IN ANGOLA           	2	USA  	603	40	CUB  	601	0	0	0	0	0	1	4	1975	9	1	1975	12	19	1975	8	15	1976	2	24	1975	9	1	1975	12	19	109	1	0	602
260	1975	WAR IN ANGOLA           	2	USA  	603	365	USR  	602	0	0	0	0	0	1	1	1975	9	1	1975	12	19	1975	8	15	1976	2	24	1975	9	1	1975	12	19	109	1	0	603
260	1975	WAR IN ANGOLA           	2	USA  	603	540	ANG  	600	0	0	1	0	1	1	4	1975	9	1	1975	12	19	1975	8	15	1976	2	24	1975	9	1	1975	12	19	109	1	0	604
260	1975	WAR IN ANGOLA           	40	CUB  	601	490	ZAI  	598	0	0	0	0	0	4	4	1975	8	15	1976	2	24	1975	7	12	1976	2	28	1975	8	15	1976	2	24	193	2	0	605
260	1976	WAR IN ANGOLA           	40	CUB  	601	490	ZAI  	598	0	0	0	0	0	4	4	1975	8	15	1976	2	24	1975	7	12	1976	2	28	1975	8	15	1976	2	24	193	2	1	605
260	1975	WAR IN ANGOLA           	40	CUB  	601	551	ZAM  	597	0	0	0	0	0	4	1	1975	8	15	1976	2	24	1975	7	12	1976	2	18	1975	8	15	1976	2	18	187	2	0	606
260	1976	WAR IN ANGOLA           	40	CUB  	601	551	ZAM  	597	0	0	0	0	0	4	1	1975	8	15	1976	2	24	1975	7	12	1976	2	18	1975	8	15	1976	2	18	187	2	1	606
260	1975	WAR IN ANGOLA           	40	CUB  	601	560	SAF  	599	0	0	0	0	0	4	4	1975	8	15	1976	2	24	1975	8	8	1976	3	27	1975	8	15	1976	2	24	193	2	0	607
260	1976	WAR IN ANGOLA           	40	CUB  	601	560	SAF  	599	0	0	0	0	0	4	4	1975	8	15	1976	2	24	1975	8	8	1976	3	27	1975	8	15	1976	2	24	193	2	1	607
260	1975	WAR IN ANGOLA           	365	USR  	602	490	ZAI  	598	0	0	0	0	0	1	4	1975	8	15	1976	2	24	1975	7	12	1976	2	28	1975	8	15	1976	2	24	193	2	0	608
260	1976	WAR IN ANGOLA           	365	USR  	602	490	ZAI  	598	0	0	0	0	0	1	4	1975	8	15	1976	2	24	1975	7	12	1976	2	28	1975	8	15	1976	2	24	193	2	1	608
260	1975	WAR IN ANGOLA           	365	USR  	602	551	ZAM  	597	0	0	0	0	0	1	1	1975	8	15	1976	2	24	1975	7	12	1976	2	18	1975	8	15	1976	2	18	187	2	0	609
260	1976	WAR IN ANGOLA           	365	USR  	602	551	ZAM  	597	0	0	0	0	0	1	1	1975	8	15	1976	2	24	1975	7	12	1976	2	18	1975	8	15	1976	2	18	187	2	1	609
260	1975	WAR IN ANGOLA           	365	USR  	602	560	SAF  	599	0	0	0	0	0	1	4	1975	8	15	1976	2	24	1975	8	8	1976	3	27	1975	8	15	1976	2	24	193	2	0	610
260	1976	WAR IN ANGOLA           	365	USR  	602	560	SAF  	599	0	0	0	0	0	1	4	1975	8	15	1976	2	24	1975	8	8	1976	3	27	1975	8	15	1976	2	24	193	2	1	610
260	1975	WAR IN ANGOLA           	490	ZAI  	598	540	ANG  	600	0	0	1	0	1	4	4	1975	7	12	1976	2	28	1975	8	15	1976	2	24	1975	8	15	1976	2	24	193	2	0	611
260	1976	WAR IN ANGOLA           	490	ZAI  	598	540	ANG  	600	0	0	1	0	1	4	4	1975	7	12	1976	2	28	1975	8	15	1976	2	24	1975	8	15	1976	2	24	193	2	1	611
260	1975	WAR IN ANGOLA           	540	ANG  	600	551	ZAM  	597	0	1	0	1	0	4	1	1975	8	15	1976	2	24	1975	7	12	1976	2	18	1975	8	15	1976	2	18	187	2	0	612
260	1976	WAR IN ANGOLA           	540	ANG  	600	551	ZAM  	597	0	1	0	1	0	4	1	1975	8	15	1976	2	24	1975	7	12	1976	2	18	1975	8	15	1976	2	18	187	2	1	612
260	1975	WAR IN ANGOLA           	540	ANG  	600	560	SAF  	599	0	1	0	1	0	4	4	1975	8	15	1976	2	24	1975	8	8	1976	3	27	1975	8	15	1976	2	24	193	2	0	613
260	1976	WAR IN ANGOLA           	540	ANG  	600	560	SAF  	599	0	1	0	1	0	4	4	1975	8	15	1976	2	24	1975	8	8	1976	3	27	1975	8	15	1976	2	24	193	2	1	613
261	1975	MOROCCAN MARCH          	230	SPN  	604	600	MOR  	605	0	0	0	0	0	1	4	1975	10	16	1975	11	14	1975	11	2	1976	4	14	1975	11	2	1975	11	14	12	1	0	614
261	1975	MOROCCAN MARCH          	435	MAU  	607	615	ALG  	606	0	0	0	0	0	4	4	1975	12	10	1976	4	14	1975	11	14	1976	3	6	1975	12	10	1976	3	6	87	2	0	615
261	1976	MOROCCAN MARCH          	435	MAU  	607	615	ALG  	606	0	0	0	0	0	4	4	1975	12	10	1976	4	14	1975	11	14	1976	3	6	1975	12	10	1976	3	6	87	2	1	615
261	1975	MOROCCAN MARCH          	600	MOR  	605	615	ALG  	606	0	0	0	0	0	4	4	1975	11	2	1976	4	14	1975	11	14	1976	3	6	1975	11	14	1976	3	6	113	2	0	616
261	1976	MOROCCAN MARCH          	600	MOR  	605	615	ALG  	606	0	0	0	0	0	4	4	1975	11	2	1976	4	14	1975	11	14	1976	3	6	1975	11	14	1976	3	6	113	2	1	616
262	1975	BELIZE I                	90	GUA  	9999	200	UNK  	608	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1975	11	1	1975	11	30	1975	11	1	1975	11	30	29	1	0	617
263	1975	COD WAR II              	200	UNK  	609	395	ICE  	610	0	0	0	0	0	1	1	1975	11	23	1976	6	1	1975	11	25	1976	6	1	1975	11	25	1976	6	1	189	2	0	618
263	1976	COD WAR II              	200	UNK  	609	395	ICE  	610	0	0	0	0	0	1	1	1975	11	23	1976	6	1	1975	11	25	1976	6	1	1975	11	25	1976	6	1	189	2	1	618
266	1976	UGANDA CLAIMS           	500	UGA  	9999	501	KEN  	613	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1976	2	15	1976	2	24	1976	2	15	1976	2	24	9	1	0	619
267	1976	OPERATION THRASHER      	541	MOZ  	615	552	RHO  	614	0	0	0	0	0	1	1	1976	2	24	1976	4	30	1976	2	22	1976	3	31	1976	2	24	1976	3	31	36	1	0	620
269	1976	IRAQI THREAT            	645	IRQ  	9999	652	SYR  	617	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1976	6	9	1976	6	17	1976	6	9	1976	6	17	8	1	0	621
270	1976	ENTEBBE RAID            	500	UGA  	619	666	ISR  	618	0	0	0	0	0	1	1	1976	7	3	1976	7	4	1976	6	27	1976	7	4	1976	7	3	1976	7	4	1	1	0	622
272	1976	AEGEAN SEA I            	350	GRC  	621	640	TUR  	622	0	0	0	0	0	1	1	1976	8	6	1976	9	25	1976	8	12	1976	9	25	1976	8	12	1976	9	25	44	1	0	623
273	1976	NAGOMIA RAID            	541	MOZ  	623	552	RHO  	9999	2	0	0	0	0	7	-99	1976	8	9	1976	11	30	-99	-99	-99	-99	-99	-99	1976	8	9	1976	11	30	113	1	0	624
274	1976	POPLAR TREE             	2	USA  	624	731	KON  	625	0	0	0	0	0	1	1	1976	8	17	1976	9	16	1976	8	19	1976	9	16	1976	8	19	1976	9	16	28	1	0	625
275	1976	SYRIA MOBILIZATION      	652	SYR  	9999	666	ISR  	626	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1976	11	21	1976	12	13	1976	11	21	1976	12	13	22	1	0	626
276	1976	OPERATION TANGENT       	552	RHO  	9999	571	BOT  	627	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1976	12	20	1977	3	31	1976	12	20	1977	3	31	101	2	0	627
276	1977	OPERATION TANGENT       	552	RHO  	9999	571	BOT  	627	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1976	12	20	1977	3	31	1976	12	20	1977	3	31	101	2	1	627
277	1977	SHABA I                 	490	ZAI  	628	540	ANG  	629	0	0	0	0	0	1	1	1977	3	8	1977	5	26	1977	3	8	1977	5	25	1977	3	8	1977	5	25	78	1	0	628
278	1977	MAPAI SEIZURE           	541	MOZ  	630	552	RHO  	9999	2	0	0	0	0	7	-99	1977	5	29	1977	6	30	-99	-99	-99	-99	-99	-99	1977	5	29	1977	6	30	32	1	0	629
279	1977	BELIZE II               	90	GUA  	9999	200	UNK  	631	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1977	6	25	1977	7	28	1977	6	25	1977	7	28	33	1	0	630
281	1977	EGYPT/LIBYA CLASHES     	620	IBY  	633	651	EGY  	634	0	0	0	0	0	1	1	1977	7	14	1977	9	10	1977	7	19	1977	9	10	1977	7	19	1977	9	10	53	1	0	631
282	1978	OGADEN II               	40	CUB  	9999	520	SOM  	636	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1978	1	21	1978	3	14	1978	1	21	1978	3	14	52	1	0	632
282	1978	OGADEN II               	365	USR  	9999	520	SOM  	636	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1978	1	21	1978	3	14	1978	1	21	1978	3	14	52	1	0	633
282	1978	OGADEN II               	520	SOM  	636	530	ETH  	635	0	0	0	0	0	7	1	1978	1	21	1978	3	14	1977	7	22	1978	3	14	1978	1	21	1978	3	14	52	1	0	634
283	1977	RHODESIA RAID           	551	ZAM  	637	552	RHO  	9999	2	0	0	0	0	4	-99	1977	8	31	1978	8	14	-99	-99	-99	-99	-99	-99	1977	8	31	1978	8	14	348	2	0	635
283	1978	RHODESIA RAID           	551	ZAM  	637	552	RHO  	9999	2	0	0	0	0	4	-99	1977	8	31	1978	8	14	-99	-99	-99	-99	-99	-99	1977	8	31	1978	8	14	348	2	1	635
284	1977	VIETNAM INV/CAMBODIA    	811	CAM  	638	816	VIT  	639	0	0	0	0	0	1	1	1977	9	24	1979	1	7	1977	9	24	1979	1	7	1977	9	24	1979	1	7	470	3	0	636
284	1978	VIETNAM INV/CAMBODIA    	811	CAM  	638	816	VIT  	639	0	0	0	0	0	1	1	1977	9	24	1979	1	7	1977	9	24	1979	1	7	1977	9	24	1979	1	7	470	3	1	636
284	1979	VIETNAM INV/CAMBODIA    	811	CAM  	638	816	VIT  	639	0	0	0	0	0	1	1	1977	9	24	1979	1	7	1977	9	24	1979	1	7	1977	9	24	1979	1	7	470	3	1	636
284	1978	VIETNAM INV/CAMBODIA    	800	TAI  	640	811	CAM  	638	0	0	0	0	0	1	1	1978	2	9	1978	12	15	1977	9	24	1979	1	7	1978	2	9	1978	12	15	309	1	0	637
285	1977	FRENCH HOSTAGES MAUR.   	220	FRN  	641	615	ALG  	642	0	0	0	0	0	1	1	1977	10	25	1977	12	23	1977	10	29	1977	12	23	1977	10	29	1977	12	23	55	1	0	638
286	1977	CHIMOIO-TEMBUE RAIDS    	541	MOZ  	643	552	RHO  	9999	2	0	0	0	0	7	-99	1977	11	23	1978	3	22	-99	-99	-99	-99	-99	-99	1977	11	23	1978	3	22	119	2	0	639
286	1978	CHIMOIO-TEMBUE RAIDS    	541	MOZ  	643	552	RHO  	9999	2	0	0	0	0	7	-99	1977	11	23	1978	3	22	-99	-99	-99	-99	-99	-99	1977	11	23	1978	3	22	119	2	1	639
287	1978	BEAGLE CHANNEL I        	155	CHL  	644	160	ARG  	645	0	0	0	0	0	1	1	1977	12	5	1978	2	20	1978	1	5	1978	2	20	1978	1	5	1978	2	20	46	1	0	640
288	1978	CHAD/LIBYA II           	483	CHA  	647	620	IBY  	646	0	0	0	0	0	7	4	1978	1	29	1978	3	27	1978	1	22	1978	2	24	1978	1	29	1978	2	24	26	1	0	641
289	1978	LITANI OPERATION        	660	LEB  	648	666	ISR  	9999	2	0	0	0	0	1	-99	1978	3	14	1978	6	13	-99	-99	-99	-99	-99	-99	1978	3	14	1978	6	13	91	1	0	642
290	1978	CHAD/LIBYA III          	220	FRN  	649	620	IBY  	650	0	0	0	0	0	4	10	1978	4	15	1978	7	31	1978	5	20	1978	7	31	1978	5	20	1978	7	31	72	1	0	643
290	1978	CHAD/LIBYA III          	483	CHA  	651	620	IBY  	650	0	0	0	0	0	7	10	1978	6	22	1978	8	29	1978	5	20	1978	7	31	1978	6	22	1978	7	31	39	1	0	644
291	1978	CASSINGA INCIDENT       	540	ANG  	653	560	SAF  	652	0	0	0	0	0	1	1	1978	5	4	1978	5	6	1978	5	3	1978	5	17	1978	5	4	1978	5	6	2	1	0	645
292	1978	SHABA II                	2	USA  	657	540	ANG  	655	0	0	0	0	0	1	1	1978	5	14	1978	5	22	1978	5	11	1978	7	30	1978	5	14	1978	5	22	8	1	0	646
292	1978	SHABA II                	211	BEL  	656	540	ANG  	655	0	0	0	0	0	1	1	1978	5	14	1978	5	22	1978	5	11	1978	7	30	1978	5	14	1978	5	22	8	1	0	647
